,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,news_link,outlet,topic,type,label_bias,label_opinion,biased_words,elo_scores_10_listwise,elo_scores_5nano_24,label_10_listwise,label_5nano_24,elo_5nano_distance,elo_10_distance,label_5nano_binary,label_10_binary,baseline_labels,baseline_severity,baseline_elo,bt_10listwise_4rounds,bt_10listwise_6rounds,bt_10listwise_10rounds_k64,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32,bt_10listwise_4rounds_elo,bt_10listwise_6rounds_elo,bt_10listwise_10rounds_k64_elo,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo,fleiss_kappa,bt_10listwise_4rounds_elo_label,bt_10listwise_6rounds_elo_label,bt_10listwise_10rounds_k64_elo_label,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo_label,BT_listwise_pred_label_EM,label_bias_lower,BT_5nano24r_pred_label_EM
2723,2723,2723,2723,2723,"The issue of mandatory vaccination is once again an item of debate in media circles given the recent outbreaks in measles, and fueled this week by the continued inability of politicians to discuss vaccination policy without sounding like anti-science fools.",https://thefederalist.com/2015/02/03/the-insane-vaccine-debate/,Federalist,vaccines,right,Biased,Expresses writer’s opinion,"['fueled', 'anti-science', 'fools']",1720.5609481012857,1569.210624516807,biased,biased,69.210624516807,220.5609481012857,biased,biased,yes,0.4,1699.0,5.140447294434948,4.4499700166684,4.283151193619879,6.560838061574838,2392.98715779504,2273.038969149603,2244.059571418576,2639.734306721112,1.0,biased,biased,biased,biased,biased,biased,biased
2724,2724,2724,2724,2724,The Japanese economy shrank at an annual pace of 6.3 percent last quarter after a consumption tax hike crushed consumer spending.,http://feedproxy.google.com/~r/breitbart/~3/ILnmTz1o1NA/,Breitbart,taxes,right,Non-biased,Entirely factual,[],1322.1242161167434,1465.0900257764654,non-biased,non-biased,34.90997422353462,177.87578388325664,non-biased,non-biased,no,0.0,1499.0,-3.738951271580361,-2.5047500155315374,-3.7135193053755535,-3.0643768706191934,850.477637859001,1064.8803558830275,854.89562289368,967.6632138472517,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2725,2725,2725,2725,2725,"The Jerusalem Post reports: Nearly 50% of Palestinians living in Gaza believe the best means of ending the occupation is through armed conflict, according to a report released Monday by the Palestinian Center for Policy and Survey Research (PSR).",https://www.breitbart.com/middle-east/2019/07/09/survey-nearly-50-of-gazans-support-armed-conflict/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,Breitbart,international-politics-and-world-news,right,Non-biased,Entirely factual,[],1297.315020810233,1464.0408597005091,non-biased,non-biased,35.959140299490855,202.6849791897673,non-biased,non-biased,no,0.0,1499.0,-3.749631886509532,-3.634479022026937,-3.3989799714568405,-2.789255094302749,848.6222250081721,868.6263264562297,909.5367017186488,1015.4567615695128,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2726,2726,2726,2726,2726,The July 27-28 poll also showed a largely partisan reaction to Trump’s decision to deploy federal agents to quell demonstrators in some cities against the wishes of local authorities. ,https://www.reuters.com/article/us-usa-election-poll/support-dips-for-protests-but-many-americans-reject-trumps-response-reuters-ipsos-poll-idUSKCN24U1EX,Reuters,black lives matter,center,Non-biased,Entirely factual,[],1320.4698551316194,1497.4494962030712,non-biased,non-biased,2.5505037969287514,179.5301448683806,non-biased,non-biased,no,0.0,1499.0,-2.4532233675767547,-3.132274888306805,-3.076660508800464,-2.8286576414053086,1073.831451434121,955.8681200816922,965.5293273353228,1008.6118380576828,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2727,2727,2727,2727,2727,The justices threw out a challenge from gun rights groups.,https://www.huffpost.com/entry/supreme-court-gun-rights-case_n_5ea6eb53c5b6a30004e59f35,MSNBC,gun-control,left,Non-biased,Entirely factual,[],1143.5141355945773,1402.425126546282,non-biased,non-biased,97.57487345371806,356.4858644054227,non-biased,non-biased,no,0.0,1499.0,-6.992800334880411,-5.369216565297644,-5.79249328570389,-8.478181909216095,285.2261606040904,567.271549419081,493.7408518228657,27.188952102189432,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2728,2728,2728,2728,2728,"The Labour politician, who has presided over an epidemic of violent crime — particularly knife crime — and the extension of London’s illegal drugs trade into surrounding areas ...",https://www.breitbart.com/europe/2019/09/01/khan-brands-trump-global-poster-boy-white-nationalism-attacks-polish-govt-farage-orban-salvini/,Breitbart,white-nationalism,right,Biased,No agreement,"['presided', 'epidemic', 'of', 'violent', 'crime']",1645.8466653858854,1566.176389260786,biased,biased,66.17638926078598,145.84666538588544,biased,biased,yes,0.75,1874.0,6.390280738058855,4.047083452169937,4.342838640305748,5.550500795659427,2610.10546494064,2203.0504044317468,2254.428342912403,2464.220746941799,0.1996841916587852,biased,biased,biased,biased,biased,biased,biased
2729,2729,2729,2729,2729,"The latter featured Clinton’s typical thimble full of warmth and charm, but with an amusing preamble.",https://thefederalist.com/2020/08/20/democratic-convention-day-3-revenge-of-the-obama/,Federalist,vaccine,,Biased,Expresses writer’s opinion,"['typical', 'thimble', 'amusing']",1381.613407943998,1506.5055049207538,non-biased,biased,6.505504920753765,118.38659205600196,biased,non-biased,yes,0.25,1624.0,0.2921521443469995,-0.3454432238369097,0.4163537917895102,-0.9194711791457888,1550.7520256664416,1439.990365630704,1572.328061717472,1340.271496251163,-0.200473712511822,biased,non-biased,biased,non-biased,non-biased,biased,non-biased
2730,2730,2730,2730,2730,"The Law and Justice (PiS) party politician promised to “protect the interests of the family” from dangers such as pornography and to “defend the institution of marriage”, stressing that the nuclear family is rooted in Polish tradition and is the institution on which society is built.",http://feedproxy.google.com/~r/breitbart/~3/GJIzkix5cKk/,Breitbart,marriage-equality,,Biased,Somewhat factual but also opinionated,['dangers'],1430.7230325209669,1535.315583395142,non-biased,biased,35.31558339514186,69.27696747903315,biased,non-biased,yes,0.25,1624.0,0.5709761268434848,-0.3400136789943319,-0.8463173015092054,2.344785882805468,1599.1887124746463,1440.9335741764553,1352.9796264061206,1907.331028058824,-0.200473712511822,biased,non-biased,non-biased,biased,non-biased,biased,non-biased
2731,2731,2731,2731,2731,The law is one of the most restrictive in the United States and activists say it effectively forbids most abortions since many women do not know they are pregnant yet at eight weeks.,https://www.reuters.com/article/us-usa-abortion-missouri/u-s-abortion-rights-groups-fight-new-missouri-law-in-court-idUSKCN1VG0EJ?feedType=RSS&feedName=domesticNews,Reuters,abortion,center,Non-biased,No agreement,[],1491.8052113075507,1467.4893924851872,non-biased,non-biased,32.51060751481282,8.194788692449265,non-biased,non-biased,yes,0.65,1824.0,0.941184239114982,-0.5731588271480111,0.2432132074346892,-1.5031352063233925,1663.500448600779,1400.4321136461915,1542.250461565951,1238.878669735698,0.1996841916587852,biased,non-biased,biased,non-biased,non-biased,non-biased,non-biased
2732,2732,2732,2732,2732,"The law will cover anyone convicted for same-sex activity which is no longer illegal, ranging from gay sex to kissing or flirting, and those affected can apply to have their former police record ‘disregarded’ or wiped clean.",https://www.reuters.com/article/us-scotland-lgbt-pardons/scotland-pardons-gay-men-convicted-under-homophobic-laws-idUSKBN1WT2JV,Reuters,blm,,Non-biased,Entirely factual,[],1273.5934095186824,1397.4354312822563,non-biased,non-biased,102.56456871774368,226.4065904813176,non-biased,non-biased,no,0.0,1499.0,-5.634472123236951,-4.545260837388611,-4.411829136814593,-7.91421042587619,521.1919393761973,710.4073198044691,733.5867803125742,125.16083336831434,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2733,2733,2733,2733,2733,"The law, passed in December 2018, allows a third gender option on birth certificates for those deemed not male or female but requires a medical certificate for those who wish to change their status later in life.",http://feedproxy.google.com/~r/breitbart/~3/6Yz-lWxJ8RQ/,Breitbart,marriage-equality,,Non-biased,Entirely factual,[],1373.6993861373835,1375.8407983849552,non-biased,non-biased,124.15920161504482,126.30061386261627,non-biased,non-biased,no,0.0,1499.0,-6.979777788292225,-4.238344819024885,-5.621232476877577,-7.308370006762691,287.48840865352145,763.7240930777024,523.4919015186878,230.4060937422928,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2734,2734,2734,2734,2734,"The lawsuit argued that because Congress has not repealed the Affordable Care Act, as Obamacare is legally known, the U.S. Constitution requires Trump to take care that it, like other laws, is “faithfully executed.”",https://www.reuters.com/article/us-usa-obamacare-lawsuit/four-u-s-cities-sue-over-trump-sabotage-of-obamacare-idUSKBN1KN28C?feedType=RSS&feedName=topNews,Reuters,universal health care,center,Non-biased,Entirely factual,[],1299.8929314578572,1385.6170530910822,non-biased,non-biased,114.3829469089178,200.1070685421428,non-biased,non-biased,no,0.0,1499.0,-2.713326499201242,-4.217257619226886,-4.086262821748464,-8.395170772147237,1028.646909518013,767.3873148821274,790.1434419632925,41.60946360839717,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2735,2735,2735,2735,2735,"The leader of India, Prime Minister Narendra Modi, has been groomed by the right-wing, xenophobic and Islamophobic Rashtriya Swayamsevak Sangh (RSS) along with its polticial arm, the Bharatiya Janata Party (BJP).",https://www.alternet.org/2020/01/hindu-fascism-an-all-american-threat/,Alternet,international-politics-and-world-news,left,Biased,Somewhat factual but also opinionated,"['groomed', 'xenophobic']",1837.585969402882,1632.665657556004,biased,biased,132.6656575560041,337.58596940288203,biased,biased,yes,0.85,1924.0,7.025857889885955,6.012694743086953,5.911608872735677,7.766304431074111,2720.5165248855583,2544.5120593165416,2526.951645039763,2849.1452636785043,0.1996841916587852,biased,biased,biased,biased,biased,biased,biased
2736,2736,2736,2736,2736,The left is blacklisting us for referring to biological men as “he.”,http://feedproxy.google.com/~r/breitbart/~3/ei0CD392IU0/,Breitbart,marriage-equality,,Biased,Expresses writer’s opinion,['blacklisting'],1669.8290956350395,1563.7122423370142,biased,biased,63.71224233701423,169.82909563503972,biased,biased,yes,0.5,1749.0,2.8753441675348177,3.081263454119411,2.7387255236623926,4.853676919629712,1999.498442213228,2035.270286165685,1975.7653529496683,2343.170041254543,0.1996841916587852,biased,biased,biased,biased,biased,biased,biased
2737,2737,2737,2737,2737,"The left’s blacklisting rampage is already in full force, and only getting started.",http://feedproxy.google.com/~r/breitbart/~3/zJi86C2JTWM/,Breitbart,marriage-equality,,Biased,Expresses writer’s opinion,"['rampage', 'blacklisting']",1729.700641752062,1600.641329692296,biased,biased,100.64132969229604,229.700641752062,biased,biased,yes,0.8,1899.0,5.928586091477247,5.369789253724615,5.527174511555219,7.737422048945581,2529.9008900067743,2432.8279367503924,2460.168556353893,2844.1278800054474,1.0,biased,biased,biased,biased,biased,biased,biased
2738,2738,2738,2738,2738,The left-wing Antifa and Black Lives Matter terrorists will probably try to attack the suburbs and Rural America in an indirect way — going after power stations and the like.,http://feedproxy.google.com/~r/breitbart/~3/_MdFljKx8cY/,Breitbart,marriage-equality,,Biased,Expresses writer’s opinion,"['terrorists', 'attack']",1984.5588418160437,1773.5624916826218,biased,biased,273.56249168262184,484.5588418160434,biased,biased,yes,0.65,1824.0,8.031770764997372,7.92986147289911,8.273431625594943,12.44766515806351,2895.261489260088,2877.5580319749106,2937.242280559893,3662.380916290541,1.0,biased,biased,biased,biased,biased,biased,biased
2739,2739,2739,2739,2739,The left-wing mob had gathered in Parliament Square in London in defiance of the coronavirus lockdown to protest over the death of George Floyd in the United States and the supposed implicit racism they believe is ingrained in the British and American systems of government.,http://feedproxy.google.com/~r/breitbart/~3/YtKdWl8LbKs/,Breitbart,black lives matter,right,Biased,Somewhat factual but also opinionated,"['mob', 'left-wing', 'defiance', 'supposed']",1605.8120892491934,1570.7655823193625,biased,biased,70.76558231936247,105.81208924919338,biased,biased,yes,0.5,1749.0,3.15777051176598,2.787459941645164,3.473938189057201,6.050353303059434,2048.560923350709,1984.231388473142,2103.484874392207,2551.05402123353,-0.200473712511822,biased,biased,biased,biased,biased,biased,biased
2740,2740,2740,2740,2740,"The legislation also provides work permits for a huge number of illegal migrants who have jobs in the very broad category of “essential critical infrastructure.” That category includes janitors and food workers in hospitals, as well as stoop labor in agriculture.",https://www.breitbart.com/politics/2020/05/13/democrats-coronavirus-bill-imports-more-foreign-doctors-nurses/,Breitbart,coronavirus,right,Non-biased,Entirely factual,[],1723.3861263608112,1567.7181851830208,biased,biased,67.71818518302075,223.3861263608112,biased,biased,yes,0.55,1774.0,0.8073812561044756,1.958867590062352,0.9537997994261715,2.736913810063026,1640.256489727316,1840.29015405728,1665.691995892486,1975.4506260620708,0.1996841916587852,biased,biased,biased,biased,non-biased,non-biased,biased
2741,2741,2741,2741,2741,The legislation ends criminal penalties for self-abortion and – in the case of an unborn baby who is the victim of a homicide – defines “person” as “a human being who has been born and is alive.”,https://www.breitbart.com/politics/2019/01/07/hillary-clinton-joins-ny-gov-andrew-cuomo-in-push-for-very-late-term-abortions/,Breitbart,abortion,right,Biased,Somewhat factual but also opinionated,[],1555.582495180793,1500.460267797282,biased,biased,0.4602677972818583,55.58249518079333,biased,biased,yes,0.5,1749.0,-1.858584347677335,-0.1002398163155142,-0.7712066541326927,1.4492827439408398,1177.1308294607911,1482.5865603628706,1366.027682281241,1751.766199364444,-0.200473712511822,non-biased,non-biased,non-biased,biased,non-biased,biased,non-biased
2742,2742,2742,2742,2742,"The legislation is the most sweeping college affordability plan to date. It eliminates tuition and fees at public four-year colleges and universities, as well as community colleges.",https://www.huffpost.com/entry/bernie-sanders-college-debt_n_5d0ed0cbe4b0aa375f4da108,HuffPost,student-debt,left,Non-biased,Entirely factual,[],1600.161752321074,1405.2378283666735,biased,non-biased,94.76217163332626,100.16175232107412,non-biased,biased,yes,0.35,1674.0,0.0154502531694842,0.2905161367694043,0.4419089316910725,-5.242227979491314,1502.6839838782062,1550.467822041121,1576.7674442148775,589.3317262512358,1.0,biased,biased,biased,non-biased,non-biased,non-biased,non-biased
2743,2743,2743,2743,2743,"The legislation, worked out between leading lawmakers and the Trump administration, denies President Donald Trump the full $5 billion he requested to help build his signature wall along the U.S.-Mexico border, keeping funding static at $1.37 billion for border barriers.",https://www.reuters.com/article/us-usa-budget-congress/house-approves-1-4-trillion-spending-deal-to-avert-shutdown-sends-to-senate-idUSKBN1YL2AK?feedType=RSS&feedName=topNews,Reuters,taxes,center,Non-biased,Entirely factual,"['signature', 'wall']",1279.5093604161912,1403.8236025949295,non-biased,non-biased,96.17639740507047,220.49063958380884,non-biased,non-biased,no,0.0,1499.0,-4.220906046195576,-4.416565158708312,-3.672323463931285,-3.429246940232777,766.7535182020757,732.7640490427283,862.0520735403231,904.2787907093178,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2744,2744,2744,2744,2744,The LGBT lobby group Accountable for Equality has launched an attack on Christian pastor Franklin Graham for recruiting Christian volunteers for coronavirus relief work in New York.,http://feedproxy.google.com/~r/breitbart/~3/fPRAc_oJUWE/,Breitbart,marriage-equality,,Biased,Somewhat factual but also opinionated,"['lobby', 'attack']",1442.3359642243925,1467.759957468872,non-biased,non-biased,32.24004253112798,57.664035775607545,non-biased,non-biased,yes,0.4,1699.0,0.933339544607938,-0.0668862386440038,0.5237403476863345,-0.1851110623022976,1662.1376855861286,1488.380670256658,1590.9830171801063,1467.842914841145,1.0,biased,non-biased,biased,non-biased,non-biased,biased,non-biased
2745,2745,2745,2745,2745,"The liberal class, once again, served as pathetic cheerleaders and censors for a candidate and a political party that in Europe would be considered on the far-right. ",https://www.alternet.org/2020/11/america-has-become-a-failed-state/,Alternet,black lives matter,left,Biased,Expresses writer’s opinion,"['pathetic', 'cheerleaders']",1901.855999186612,1579.0931130226309,biased,biased,79.09311302263086,401.8559991866118,biased,biased,yes,0.6,1799.0,7.46938606654473,5.654559661344261,4.359512939544518,6.947304753303568,2797.5652607621646,2482.2976234058133,2257.324965372004,2706.870447383989,0.1996841916587852,biased,biased,biased,biased,biased,biased,biased
2746,2746,2746,2746,2746,The Lilly Ledbetter Fair Pay Act of 2009 was the latest legislative effort to close the persistently stubborn gap between how much women and men earn.,https://www.alternet.org/2019/01/heres-why-women-still-earn-a-lot-less-than-men/,Alternet,gender,left,Biased,No agreement,"['persistently', 'stubborn']",1200.2226863711785,1464.7427471743033,non-biased,non-biased,35.257252825696696,299.7773136288215,non-biased,non-biased,no,0.0,1499.0,-4.207130422657609,-4.084666579348111,-3.0494322930067392,-5.187092542273973,769.146589117002,790.4207376697937,970.2593528838372,598.9097327075614,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased
2747,2747,2747,2747,2747,"The long-simmering U.S.-Iran conflict hit a new level in just two weeks, going from the death of an American contractor by an Iranian-backed rocket attack to the U.S. killing of Iranian Gen. Qasem Soleimani to a rocket attack on U.S. troops in Iraqi bases.",http://rssfeeds.usatoday.com/~/614787132/0/usatodaycomworld-topstories~days-in-Iraq-How-USIran-conflict-led-to-generals-death/,USA Today,islam,,Non-biased,Entirely factual,[],1206.1320458016596,1470.896869270838,non-biased,non-biased,29.103130729162103,293.8679541983404,non-biased,non-biased,no,0.15,1574.0,-3.2873574793978184,-5.134374037497604,-3.559803323883732,-3.150493993671495,928.9275146616578,608.0678749949883,881.5988239105764,952.7031373116524,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2748,2748,2748,2748,2748,"The looting and riots and fires in blue cities across the country today reaffirm that it is not “justice” but “war” that today’s radicals have in mind. From a moment that brought all Americans together in their sense of right and wrong, politicians and groups bent on destabilizing the nation chose division…and got their way.",https://thefederalist.com/2020/06/06/divisive-insurrectionists-have-brought-the-nation-to-the-brink-of-chaos/,Federalist,elections-2020,right,Biased,Expresses writer’s opinion,"['blue', 'war']",1788.3716729309135,1583.271638316088,biased,biased,83.271638316088,288.37167293091375,biased,biased,yes,0.72,1859.0,5.2846901578521726,6.3794533502999,6.389696611146305,8.823948588957375,2418.044709649449,2608.224555037784,2610.0039917027,3032.876872312869,1.0,biased,biased,biased,biased,biased,biased,biased
2749,2749,2749,2749,2749,"The mainstreaming of transgender ideology has had a “corrosive impact” on British society and has had a negative influence on the wellbeing of children, a study from think tank Civitas has found.",http://feedproxy.google.com/~r/breitbart/~3/GAIFVahcT94/,Breitbart,marriage-equality,,Biased,Somewhat factual but also opinionated,['ideology'],1592.8142666598346,1569.7890500440762,biased,biased,69.78905004407625,92.81426665983464,biased,biased,yes,0.65,1824.0,2.4377288133129915,3.6450827094143055,3.642890232241742,6.380750868946732,1923.4768687993576,2133.215722711835,2132.834850416737,2608.4499571131782,0.1996841916587852,biased,biased,biased,biased,biased,biased,biased
2750,2750,2750,2750,2750,The man behind a petition drive to recall a California state senator and physician pushing for tougher vaccine requirements was charged on Wednesday with assault after livestreaming himself shoving the lawmaker in a sidewalk confrontation in Sacramento.,https://www.reuters.com/article/us-california-crime-vaccines/anti-vaccine-activist-charged-for-assault-of-california-senator-idUSKCN1VC06U,Reuters,vaccines,center,Non-biased,Entirely factual,[],1091.869180601828,1347.682431643605,non-biased,non-biased,152.317568356395,408.130819398172,non-biased,non-biased,no,0.0,1499.0,-5.7567282241414,-5.911739430921416,-5.0507149273388965,-9.24090451868668,499.95387937547343,473.0256746803837,622.6009509561335,-105.3095361041801,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2751,2751,2751,2751,2751,"The man who allegedly opened fire at a Walmart in El Paso, Texas, this past August, killing 22 people and injuring 24 others, was handed a 90-count indictment charging him with federal hate crimes Thursday.",https://www.foxnews.com/us/el-paso-walmart-massacre-suspect-to-be-charged-with-federal-hate-crimes-official-says,Fox News,islam,,Non-biased,Entirely factual,[],1155.197919181795,1282.276134602897,non-biased,non-biased,217.72386539710303,344.802080818205,non-biased,non-biased,no,0.0,1499.0,-6.133644472229426,-6.196365194394441,-5.559819158956231,-10.572613216294616,434.47682070175074,423.5811152868496,534.160487554132,-336.6510316536571,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2752,2752,2752,2752,2752,"The mandate was inserted into Obamacare administratively by Obama’s first HHS secretary, abortion rights champion Kathleen Sebelius, who declared birth control and abortion-related services to be women’s “preventive” health care.",http://feedproxy.google.com/~r/breitbart/~3/wEIhApAIZY0/,Breitbart,universal health care,right,Non-biased,Entirely factual,['champion'],1569.0301054635906,1506.23898067572,biased,biased,6.238980675720086,69.03010546359064,biased,biased,yes,0.4,1699.0,-1.455054321950062,-0.5839491437875599,-1.116717230998571,1.7936447143739491,1247.2311748430443,1398.5576436563738,1306.0063474924166,1811.588000779016,0.1996841916587852,non-biased,non-biased,non-biased,biased,non-biased,non-biased,non-biased
2753,2753,2753,2753,2753,"The man-made Amazon fires are for clearing the land of its forests and indigenous people. The benefits are for Jair Bolsonaro’s cronies, while producing a climate disaster for the world.",https://www.alternet.org/2019/09/white-nationalism-and-crony-capitalism-are-the-sparks-that-started-fires-in-the-amazon/,Alternet,white-nationalism,left,Biased,Somewhat factual but also opinionated,['cronies'],1766.6984635739354,1571.7635281918338,biased,biased,71.76352819183376,266.69846357393544,biased,biased,yes,0.9,1949.0,5.53743722579117,5.427289923962144,5.676523614145267,8.668988971696757,2461.9513724187027,2442.816826266351,2486.113152806717,3005.957629635219,1.0,biased,biased,biased,biased,biased,biased,biased
2754,2754,2754,2754,2754,"The march then continued to the United States embassy, where activists sat on the roads blocking access to the embassy for about an hour.",http://feedproxy.google.com/~r/breitbart/~3/Kk--EUtbwz8/,Breitbart,black lives matter,right,Non-biased,Entirely factual,[],1137.87459235899,1277.3655041116594,non-biased,non-biased,222.63449588834052,362.1254076410101,non-biased,non-biased,no,0.0,1499.0,-7.293248271769842,-5.645829533953112,-5.519664394672136,-10.170887502579358,233.03300816797173,519.2189550551022,541.1360845744156,-266.8641273715846,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2755,2755,2755,2755,2755,"The mass protests could put Trumpism to a serious test. The president has urged police to come down hard on protesters, and now there’s an endless highlight reel of cops brutalizing people in the way Black Lives Matter activists have always said they do.",https://www.huffpost.com/entry/trump-black-lives-matter_n_5eda7c30c5b629130d78201b,HuffPost,trump-presidency,left,Biased,Somewhat factual but also opinionated,"['Trumpism', 'urged', 'brutalizing']",1669.4629903377806,1567.3229296958566,biased,biased,67.3229296958566,169.46299033778064,biased,biased,yes,0.45,1724.0,1.694430910977916,2.85535501785467,2.510084373526109,3.805781706727434,1794.3527978416037,1996.0259712516176,1936.046317013588,2161.131997824026,0.1996841916587852,biased,biased,biased,biased,biased,biased,biased
2756,2756,2756,2756,2756,"The mayor of Minneapolis called Wednesday for criminal charges against the white police officer seen on video kneeling against the neck of a handcuffed Floyd, the black man who complained that he could not breathe and died in police custody.",http://feedproxy.google.com/~r/breitbart/~3/um5YGL5P03Q/,Breitbart,black lives matter,right,Non-biased,No agreement,['complained'],1310.3332981267422,1445.784099548844,non-biased,non-biased,54.2159004511559,189.6667018732578,non-biased,non-biased,no,0.0,1499.0,-3.51604967896652,-3.1940518578764947,-3.399986975516523,-2.9081607642995504,889.1996105308561,945.1363612845636,909.361767196099,994.8007310308648,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2757,2757,2757,2757,2757,The measure would prevent U.S. graduates from getting hundreds of thousands of college-grade jobs as the foreign workers’ visas expire — despite the colossal job losses being caused by China’s Wuhan virus.,https://www.breitbart.com/economy/2020/03/22/h-1b-lobby-group-house-coronavirus-bill-extends-work-permits-all-visa-workers/?utm_medium=social&utm_source=facebook,Breitbart,universal health care,right,Biased,Expresses writer’s opinion,"['colossal', 'Wuhan', 'virus']",1666.7360285274744,1645.1022276328447,biased,biased,145.1022276328447,166.73602852747445,biased,biased,yes,0.65,1824.0,3.742150794135749,4.031934719431976,2.766738527993287,8.707132959696946,2150.078176137211,2200.418800017377,1980.631710230644,3012.583919037725,-0.200473712511822,biased,biased,biased,biased,biased,biased,biased
2758,2758,2758,2758,2758,The measures include a ban on Islamic headscarves for girls until they reach the age of 14 and a provision for putting potentially dangerous individuals in “protective custody” to prevent them from committing violent actions.,http://feedproxy.google.com/~r/breitbart/~3/QjhUUu05k70/,Breitbart,islam,,Non-biased,Entirely factual,[],1639.156302378728,1490.7855063666927,biased,non-biased,9.214493633307256,139.156302378728,non-biased,biased,yes,0.65,1824.0,-1.288724304680669,0.1959434084987159,-0.5740337414690252,-1.3328075202183474,1276.1256583130323,1534.0388564305229,1400.28012546149,1268.467619412006,0.1996841916587852,non-biased,biased,non-biased,non-biased,non-biased,non-biased,non-biased
2759,2759,2759,2759,2759,The media and the left did their best to ignore the racial diversity of the well-armed crowd.,https://www.foxnews.com/opinion/virginia-gun-rights-rally-peaceful-media-dan-gainor,Federalist,gun-control,right,Biased,Somewhat factual but also opinionated,[],1611.0204948332375,1536.832092645108,biased,biased,36.832092645108105,111.02049483323754,biased,biased,yes,0.6,1799.0,1.840186425310509,1.671590565241609,2.398528530483841,3.7769855964512393,1819.6731240742497,1790.3850233943874,1916.6670821906591,2156.1296011067343,-0.200473712511822,biased,biased,biased,biased,biased,biased,biased
2760,2760,2760,2760,2760,"The media have tried to convince voters of Trump's failure for many years, but have thus far been unable to do so. Tuesday's special elections show we should hold off on the ""Blue Wave"" and ""Trump can't win"" narratives.",https://thefederalist.com/2020/05/13/predicted-blue-wave-crashes-in-wisconsin-california-special-elections/,Federalist,elections-2020,right,Non-biased,Expresses writer’s opinion,[],1605.036368495249,1532.603614343854,biased,biased,32.603614343853906,105.036368495249,biased,biased,yes,0.65,1824.0,1.479041626358505,2.058638050016117,2.419188103690152,-0.077662421420255,1756.935846733084,1857.622058143228,1920.2560176474497,1486.5086555703754,-0.200473712511822,biased,biased,biased,non-biased,biased,non-biased,non-biased
2761,2761,2761,2761,2761,"The media’s coverage of the Kavanaugh confirmation circus shows its strength in pushing a narrative, but sadly, journalists have failed to use their power to unite the world in opposition to China’s sickening persecution of Uighurs and Hong Kong citizens.",https://thefederalist.com/2020/08/17/7-big-stories-corporate-media-is-ignoring-because-the-truth-might-help-trump/,Federalist,vaccine,,Biased,Expresses writer’s opinion,"['sadly', 'circus']",1633.460858019531,1567.528836284866,biased,biased,67.52883628486597,133.4608580195311,biased,biased,yes,0.35,1674.0,3.3186050448482454,3.534991009531947,3.014236898590197,5.948114970871172,2076.500743437555,2114.090835606932,2023.6265808827577,2533.2934038301887,1.0,biased,biased,biased,biased,biased,biased,biased
2762,2762,2762,2762,2762,"The media-anointed, all-knowing guru of COVID has been fudging the truth in order to encourage what he views as better behavior from the American people. Put simply, Fauci has been acting less like a public official and more like a parent keeping certain truths from his children.",https://thefederalist.com/2020/12/28/dr-fauci-admits-he-has-treated-the-american-people-like-children/,Federalist,vaccine,,Biased,Somewhat factual but also opinionated,"['guru', 'all-knowing']",1814.663684003969,1577.037636867729,biased,biased,77.03763686772868,314.66368400396914,biased,biased,yes,0.85,1924.0,6.577951296502215,6.639902435851425,5.186771266464818,6.91021393156643,2642.707180119701,2653.469195306494,2401.0344559680043,2700.42711170011,1.0,biased,biased,biased,biased,biased,biased,biased
