,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,news_link,outlet,topic,type,label_bias,label_opinion,biased_words,elo_scores_10_listwise,elo_scores_5nano_24,label_10_listwise,label_5nano_24,elo_5nano_distance,elo_10_distance,label_5nano_binary,label_10_binary,baseline_labels,baseline_severity,baseline_elo,bt_10listwise_4rounds,bt_10listwise_6rounds,bt_10listwise_10rounds_k64,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32,bt_10listwise_4rounds_elo,bt_10listwise_6rounds_elo,bt_10listwise_10rounds_k64_elo,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo,fleiss_kappa,bt_10listwise_4rounds_elo_label,bt_10listwise_6rounds_elo_label,bt_10listwise_10rounds_k64_elo_label,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo_label,BT_listwise_pred_label_EM,label_bias_lower,BT_5nano24r_pred_label_EM,5mini_baseline_contin,5baseline_contin_bias,10listwise3_bt,10listwise3_elo,10listwise3_theta,10listwise3_nano_bt,10listwise3_nano_theta,10listwise3_nano_elo
2872,2872,2872,2872,2872,2872,The Republican Party and its propaganda news media have decided to ignore reality and fully immerse themselves in TrumpWorld. ,https://www.alternet.org/2020/01/are-trump-and-his-ilk-manipulating-the-markets-for-personal-gain-investigative-business-reporter-william-cohan-lays-out-the-evidence/,Alternet,taxes,left,Biased,Expresses writer’s opinion,"['propaganda', 'TrumpWorld']",1853.390595577795,1608.9642262702368,biased,biased,108.96422627023684,353.390595577795,biased,biased,yes,0.8,1899.0,6.906398037877772,6.23908529365265,5.975661602724839,8.408354416358938,2699.764223071105,2583.84012606283,2538.078743913816,2960.6807699646097,1.0,biased,biased,biased,biased,biased,biased,biased,0.95,biased,0.9134684650234485,1649.751877318591,11.419841990177783,0.8910961994900228,10.239078415864624,1621.2264308735766
2873,2873,2873,2873,2873,2873,The Republican Party has been taken over by ideological extremists.,https://www.alternet.org/2020/01/you-cannot-expect-anything-but-fascism-pedagogy-theorist-explains-how-trump-legitimated-a-culture-of-lying-cruelty-and-a-collapse-of-social-responsibility/,Alternet,marriage-equality,,Biased,Expresses writer’s opinion,"['extremists', 'ideological']",1783.6566857831183,1544.347533896176,biased,biased,44.347533896175946,283.6566857831183,biased,biased,yes,0.7,1849.0,6.424309376027017,5.236966677834834,5.05498741763745,5.717217725007553,2616.0168448191425,2409.754292037949,2378.141256628125,2493.182443924097,1.0,biased,biased,biased,biased,biased,biased,biased,0.95,biased,0.8631578154197369,1567.5534429241363,9.269059190682377,0.823150980012672,7.351521411370551,1591.519016083722
2874,2874,2874,2874,2874,2874,The Republican party is holding itself together by appealing to fascist evils,https://www.alternet.org/2020/01/the-republican-party-is-holding-itself-together-by-appealing-to-these-3-fascist-evils/,Alternet,islam,,Biased,Expresses writer’s opinion,"['fascist', 'evils']",1850.164952738834,1569.8933351466687,biased,biased,69.89333514666873,350.164952738834,biased,biased,yes,0.8,1899.0,9.125688294000014,7.777392000497367,7.241088760751397,8.105861467540318,3085.294427861322,2851.0713717658,2757.905956706395,2908.132362569982,1.0,biased,biased,biased,biased,biased,biased,biased,1.0,biased,0.955214077879103,1755.615315225712,13.204469038159944,0.9256633333352058,11.708123187928601,1755.615315225712
2875,2875,2875,2875,2875,2875,The Republican Party is poised to cement its hold on power in state legislatures and the U.S. House of Representatives after winning nearly every election in which the power to redraw legislative maps was at stake.,https://www.alternet.org/2020/11/gerrymandering/,Alternet,gun control,left,Biased,Somewhat factual but also opinionated,[],1338.0712053756974,1464.4267629180306,non-biased,non-biased,35.57323708196941,161.92879462430255,non-biased,non-biased,yes,0.6,1799.0,0.309118101335378,-1.301841138315467,-0.4876546098064002,-2.7820354823046967,1553.699314266546,1273.8470309259778,1415.285717554559,1016.7109366304072,0.1996841916587852,biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased,0.1,non-biased,0.5894384935566457,1514.9702587588558,-2.4324555778578913,0.5985195145110463,-2.1949362589178776,1485.85038516677
2876,2876,2876,2876,2876,2876,"The Republican Party, unsurprisingly, has taken the position that President Trump should be defended.",https://www.alternet.org/2020/01/the-republican-party-is-holding-itself-together-by-appealing-to-these-3-fascist-evils/,Alternet,islam,,Biased,Somewhat factual but also opinionated,['unsurprisingly'],1472.9253356501767,1505.9244747785035,non-biased,biased,5.924474778503736,27.07466434982325,biased,non-biased,yes,0.4,1699.0,0.7995751262844797,-0.7702444076060546,0.1561661486106859,-0.3361409199117138,1638.900426084978,1366.1948416239406,1527.1288386406816,1441.606341336184,0.1996841916587852,biased,non-biased,biased,non-biased,non-biased,biased,non-biased,0.2,non-biased,0.5915064405140174,1404.6456798085994,-2.344050741481939,0.6836838907367077,1.4244058080505173,1403.4571437821462
2877,2877,2877,2877,2877,2877,The Republican president assumed he was helping the industry at the expense of the environment – a trade-off Trump was happy to make since he rejects climate science anyway. ,http://www.msnbc.com/rachel-maddow-show/auto-industry-trump-youre-going-the-wrong-way-emissions,MSNBC,environment,left,Biased,Expresses writer’s opinion,[],1620.5043835600725,1566.609940520761,biased,biased,66.60994052076103,120.50438356007248,biased,biased,yes,0.65,1824.0,3.4340919831479244,3.981971961498455,3.022898026088076,5.071276790021661,2096.562879451735,2191.7393799888987,2025.131172834513,2380.9710104441774,0.1996841916587852,biased,biased,biased,biased,biased,biased,biased,0.9,biased,0.85892293703713,1622.4734607205005,9.08801792695371,0.714537039861755,2.735612505917294,1569.4037350721135
2878,2878,2878,2878,2878,2878,"The Republican president entered the initial round of talks with the North Korean dictator in Singapore with minimal preparation – Trump went so far as to mock the very idea of doing pre-summit homework – and soon after, he made a series of concessions to Kim Jong-un in exchange for effectively nothing.",http://www.msnbc.com/rachel-maddow-show/white-house-fears-trump-may-get-outfoxed-north-korea-talks,MSNBC,international-politics-and-world-news,left,Biased,Somewhat factual but also opinionated,[],1653.3898256151915,1539.1252284514585,biased,biased,39.1252284514585,153.38982561519174,biased,biased,yes,0.8,1899.0,5.259534784183908,3.889881756939096,3.791794525721511,5.464494835503121,2413.6747736597126,2175.7416729179104,2158.702175612724,2449.2799813791294,,biased,biased,biased,biased,biased,biased,biased,0.85,biased,0.8331731547570801,1622.4149669000299,7.98721344013195,0.7595411231092294,4.648209989768202,1592.9850400062332
2879,2879,2879,2879,2879,2879,"The Republican president proceeded to pitch an aggressively anti-immigrant message ahead of Election Day 2018, when voters handed Democrats control of the House.",http://www.msnbc.com/rachel-maddow-show/part-wall-crusade-pence-turns-mlks-i-have-dream-speech,MSNBC,immigration,left,Biased,Somewhat factual but also opinionated,['aggressively'],1555.780020058022,1536.0101465570965,biased,biased,36.01014655709628,55.780020058022046,biased,biased,yes,0.5,1749.0,1.0871694479286071,0.9792790173596688,1.2363094779469448,1.8033838386194825,1688.8606768516795,1670.118189393177,1714.7689536788191,1813.2798599463783,1.0,biased,biased,biased,biased,non-biased,biased,non-biased,0.65,biased,0.7624178529666272,1514.2731891822957,4.962420731973675,0.6852561876770493,1.4912257709287258,1596.28484790657
2880,2880,2880,2880,2880,2880,"The Republican-led Legislature and GOP Gov. Bill Lee have dismissed the idea of offering absentee ballots to all voters, with lawmakers voting against Democratic expansion proposals more than once this week as they meet during pandemic times.",https://www.huffpost.com/entry/tennessee-vote-by-mail-ruling_n_5ed9ffb4c5b6bc618d781a52,HuffPost,elections-2020,left,Non-biased,Entirely factual,[],1357.8799098572788,1465.8924828124243,non-biased,non-biased,34.10751718757547,142.1200901427212,non-biased,non-biased,no,0.15,1574.0,-4.315067396342515,-3.732232949885325,-3.623000581210525,-4.078694082762334,750.3960162911254,851.644729874923,870.6203358591979,791.4582665939492,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.05,non-biased,0.5584372200198362,1461.994695796728,-3.7577615798798387,0.45867482237182255,-8.138099345800539,1378.5142960171595
2881,2881,2881,2881,2881,2881,"The Republicans’ corporate tax cuts also magnified economic inequality, said Ian Shepherdson, chief economist at Pantheon Macroeconomics.",https://www.nbcnews.com/business/economy/trump-says-american-worker-top-priority-economists-are-skeptical-n1119386?cid=public-rss_20200121,MSNBC,middle-class,left,Non-biased,Entirely factual,[],1488.0208283981642,1477.7471571309331,non-biased,non-biased,22.252842869066853,11.979171601835787,non-biased,non-biased,yes,0.65,1824.0,-0.404474318521524,0.2633918934503806,-1.3152245907888245,-2.90252444736944,1429.7356141578096,1545.7558583614198,1271.5220871027805,995.7798595672668,1.0,non-biased,biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.1,non-biased,0.6210397150890193,1461.994695796728,-1.0815017688683284,0.5998772064367139,-2.137236646493879,1461.994695796728
2882,2882,2882,2882,2882,2882,"The request, in a letter from Ways and Means Committee Chairman Richard Neal to IRS Commissioner Charles Rettig, is viewed by Democrats in the House of Representatives as a vital first step toward oversight of Trump’s income taxes and business network, which some lawmakers believe could be rife with conflicts of interest and potential tax law violations.",https://www.reuters.com/article/us-usa-trump-tax/u-s-house-committee-seeks-trump-tax-returns-from-irs-idUSKCN1RF2S1,Reuters,taxes,center,Non-biased,Entirely factual,[],1534.847333315358,1471.2149667494084,biased,non-biased,28.7850332505916,34.8473333153579,non-biased,biased,no,0.0,1499.0,-1.9175255548700527,-1.4585463348093537,-2.1274825093223884,-2.975538940540392,1166.8916930445855,1246.624550076834,1130.4184343422412,983.095942974024,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.1,non-biased,0.6095205874659736,1515.461725208749,-1.5739450537789528,0.5570341010197979,-3.957996224467315,1407.5661444502568
2883,2883,2883,2883,2883,2883,"The researchers analyzed data collected between 2009 and 2012 from a sample of people on Medicare, the government-run health insurance program for the elderly and disabled, to see if eliminating out of pocket costs had closed the gap between rich and poor and led to more mammograms and colonoscopies. ",https://in.reuters.com/article/us-health-cancer-screening-idINKBN14T2HD?feedType=RSS&feedName=health,Reuters,universal health care,center,Non-biased,Entirely factual,[],1140.8139704625512,1427.74505278611,non-biased,non-biased,72.25494721388986,359.1860295374488,non-biased,non-biased,no,0.0,1499.0,-7.17596169384999,-5.882466903331978,-6.213435523085381,-7.233323853085966,253.40777360473496,478.1108335617649,420.6156954649496,243.4429459142389,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.0,non-biased,0.01766626400695261,1268.6762585500096,-26.875747132055984,0.0,-27.631004164017025,1213.2709640685189
2884,2884,2884,2884,2884,2884,"The resolution, which the House had approved in March, marked a rare bipartisan effort to curb Trump's powers and underscored lingering concerns among some lawmakers that tensions with Tehran could escalate into a war. Supporters have acknowledged they do not have enough support to override Trump's veto, the seventh of his presidency.  ",https://eu.usatoday.com/story/news/politics/2020/05/06/trump-vetoes-bipartisan-measure-limiting-his-military-powers-iran/5179263002/,USA Today,trump-presidency,center,Non-biased,Entirely factual,[],1377.5756797281254,1407.8434190597368,non-biased,non-biased,92.1565809402632,122.42432027187463,non-biased,non-biased,no,0.1,1549.0,-3.298137838789932,-3.400845274681356,-3.4298743920248125,-5.415291316022466,927.0547744228865,909.2126653596554,904.1697911689412,559.2675454211378,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.1,non-biased,0.47048515486085646,1405.6072017430495,-7.517716786462541,0.44872322285304356,-8.561025507750003,1324.572286153795
2885,2885,2885,2885,2885,2885,"The result is that at a time when the United States is facing another public reckoning over civil rights abuses by police, the Justice Department unit charged with handling such problems has remained largely sidelined.",https://mobile.reuters.com/article/amp/idUSKBN26N2VE,Reuters,black lives matter,center,Non-biased,Entirely factual,[],1359.8617414173111,1473.9725277269188,non-biased,non-biased,26.02747227308123,140.13825858268888,non-biased,non-biased,yes,0.25,1624.0,-0.9796101114171332,-1.7240975098828897,-1.1939608503686625,-0.94151857423901,1329.824293677964,1200.4935860778896,1292.5877564305504,1336.4414714394322,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.4,non-biased,0.6444873374585609,1431.9825902271605,-0.07911473394215929,0.6381004497639964,-0.5128134000435896,1489.086336724638
2886,2886,2886,2886,2886,2886,"The result of this tribalism will not be a catharsis of white identity, improving equality for non-whites. It will be resentment towards being the only tribe not given the special treatment bestowed by victimhood.",https://thefederalist.com/2016/05/23/how-anti-white-rhetoric-is-fueling-white-nationalism/,Federalist,white-nationalism,right,Biased,Expresses writer’s opinion,['victimhood'],1544.4034931106328,1550.1978753366384,biased,biased,50.19787533663839,44.40349311063278,biased,biased,yes,0.45,1724.0,4.581623722445693,2.0143471932385264,2.7864524855306967,6.325812436350157,2295.9095603260803,1849.927948264318,1984.0563754206328,2598.906173864735,0.1996841916587852,biased,biased,biased,biased,biased,biased,biased,0.85,biased,0.8594901635243268,1595.6946098072524,9.11226688779383,0.8539113563531323,8.658785422672755,1622.4149669000299
2887,2887,2887,2887,2887,2887,"The result was a mess: car manufacturers, which had already begun taking steps to comply with the Obama-era tough fuel-efficiency standards for the auto industry, faced the prospect of having to make different vehicles to sell in different parts of the country.",http://www.msnbc.com/rachel-maddow-show/blow-trump-auto-manufacturers-reach-deal-california,MSNBC,environment,left,Non-biased,Somewhat factual but also opinionated,['mess'],1452.090049562777,1475.7241911765514,non-biased,non-biased,24.27580882344864,47.90995043722296,non-biased,non-biased,no,0.15,1574.0,-0.919816104123242,-0.5289305984943019,0.0512923976394773,-1.1629888692807095,1340.2115766454117,1408.115343905656,1508.910402103365,1297.9681406225943,-0.200473712511822,non-biased,non-biased,biased,non-biased,non-biased,non-biased,non-biased,0.25,non-biased,0.6292632899400252,1541.8562965600988,-0.7299435306180765,0.658338587804873,0.3472732654698082,1461.2812354460705
2888,2888,2888,2888,2888,2888,"The retail holiday, Black Friday, saw protests in a long list of countries -- including France, Germany, the United States -- with some activists entering stores and others holding mock funerals.",https://www.foxnews.com/world/climate-protesters-black-friday.amp?cmpid=prn_newsstand,Fox News,environment,right,Non-biased,Entirely factual,[],1322.8041466017876,1432.0176207483375,non-biased,non-biased,67.98237925166245,177.19585339821242,non-biased,non-biased,no,0.0,1499.0,-4.303502079347912,-3.4484117372872456,-4.375791517913489,-5.640572934354387,752.4051176320127,900.9495244662972,739.847155924447,520.1321199348226,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.0,non-biased,0.3913376363086142,1241.3393481314486,-10.901277183034095,0.4363482015746503,-9.086942999047519,1458.3771615785104
2889,2889,2889,2889,2889,2889,The revelation of more than $1 billion in public money erroneously paid out shines a light on the part of the government’s massive relief program with which most ordinary Americans are most familiar.,https://www.breitbart.com/news/audit-us-sent-1-4b-in-virus-relief-payments-to-dead-people/,Breitbart,taxes,right,Biased,Somewhat factual but also opinionated,[],1445.255477069729,1468.0419114384224,non-biased,non-biased,31.9580885615776,54.74452293027093,non-biased,non-biased,yes,0.45,1724.0,-1.5614925776920496,-1.1881525203160008,-0.7765832569481785,-1.5414291801266566,1228.7409559901832,1293.5967667069278,1365.0936707075805,1232.2263251305358,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased,0.05,non-biased,0.397322476958794,1268.6762585500096,-10.645424944402336,0.6084182952232137,-1.7742548069888315,1488.8450647321824
2890,2890,2890,2890,2890,2890,"The right to abortion is just that — the right to kill unborn humans. But pro-abortionists like Quinn and Cuomo find it easier to argue that they are fighting for “reproductive rights” (even though pro-lifers are not objecting to any woman’s right to reproduce) or that fetuses are not humans but “clumps of cells.” Just as with slave owners and eugenicists before them, it’s easier for pro-abortionists to advocate for murder after they’ve dehumanized the lives they want to end.",https://thefederalist.com/2019/05/07/pro-abortion-cnn-contributor-insanely-claims-unborn-babies-arent-even-human/#.XNIK5EU2kII.twitter,Federalist,abortion,right,Biased,Expresses writer’s opinion,"['kill', 'slave', 'owners', 'eugenicists']",2030.812688814999,1808.221443909443,biased,biased,308.221443909443,530.8126888149991,biased,biased,yes,0.85,1924.0,10.257843315146658,9.429894597708428,9.499933027680472,13.958290392077217,3281.969899198541,3138.140475485622,3150.3073969488323,3924.8033976329248,1.0,biased,biased,biased,biased,biased,biased,biased,0.95,biased,0.9942655256117345,1835.476915989083,14.8739203917068,0.992927208840015,14.56672422501957,1835.476915989083
2891,2891,2891,2891,2891,2891,"The right-wing media personality, who claimed the 2012 Sandy Hook massacre was a hoax, was sued by the parent of a young boy slain in the attack.",https://www.huffpost.com/entry/alex-jones-infowars-sandy-hook-lawsuit_n_5e0c5105e4b0b2520d1c080a,HuffPost,gun-control,left,Biased,Somewhat factual but also opinionated,['hoax'],1395.3687180769373,1469.9588463449209,non-biased,non-biased,30.041153655079142,104.63128192306272,non-biased,non-biased,no,0.0,1499.0,-1.7663330586555093,-0.891412496962319,-1.5678716367638004,-2.818518868489944,1193.156519769048,1345.1457885878665,1227.6327999283449,1010.373123309848,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased,0.1,non-biased,0.6026164451290464,1459.0742311550705,-1.8690974857291782,0.5159554266084141,-5.703770466486845,1460.5259547414337
2892,2892,2892,2892,2892,2892,"The rising hysteria among gun nuts has led to Watts being personally inundated on social media with grotesque, misogynist harassment in recent days.",https://www.alternet.org/2020/01/state-of-emergency-tensions-rise-in-virginia-as-right-wing-gun-fanatics-descend/,Alternet,gun control,left,Biased,Somewhat factual but also opinionated,"['hysteria', 'grotesque', 'misogynist', 'harassment', 'gun', 'nuts']",1723.156366011035,1574.8499842579608,biased,biased,74.84998425796084,223.15636601103503,biased,biased,yes,0.5,1749.0,4.61619611792456,3.636365706314786,3.830364548174914,5.830622032575211,2301.91540055914,2131.701424173893,2165.402474780083,2512.8827899243743,1.0,biased,biased,biased,biased,biased,biased,biased,0.85,biased,0.8442070883224746,1650.682655354039,8.45891465468902,0.8148357223803248,6.99813701427606,1677.077226705389
2893,2893,2893,2893,2893,2893,"The rollback of National Environmental Policy Act (NEPA), called an “international treasure” by one former EPA official, will allow the fossil fuel industry to quickly get approval for new projects that could send climate-warming, pollution-causing emissions into surrounding communities, as well as harm wildlife habitats and federally protected lands, with scant oversight.",https://www.alternet.org/2020/01/trump-rule-change-would-take-a-chainsaw-to-a-bedrock-environmental-law-critics-say/,Alternet,environment,left,Non-biased,No agreement,[],1601.359775612639,1542.5401647818633,biased,biased,42.54016478186327,101.35977561263894,biased,biased,yes,0.75,1874.0,1.6443337336417796,1.5961272871918657,1.852762237512929,3.6421541689823727,1785.6500267711986,1777.2757092970537,1821.857766412235,2132.706983131988,-0.200473712511822,biased,biased,biased,biased,biased,non-biased,biased,0.85,biased,0.7359405102820026,1538.9358319184414,3.8305130012844772,0.7704562890251414,5.112086095227143,1649.751877318591
2894,2894,2894,2894,2894,2894,The Roman Catholic Church allows only men to be ordained as priests and women have traditionally been consigned to the shadows of its administration.,https://www.nbcnews.com/news/religion/pope-francis-names-first-woman-senior-vatican-diplomatic-post-n1116586?cid=public-rss_20200116,MSNBC,gender,left,Non-biased,Somewhat factual but also opinionated,[],1538.0295263560986,1498.9847623768958,biased,non-biased,1.0152376231042126,38.029526356098586,non-biased,biased,yes,0.5,1749.0,-0.4218164380147444,-1.6980389996216387,-0.6913047628586774,0.8685096974914817,1426.7229794376449,1205.0204129631218,1379.908062470816,1650.8755876400053,-0.200473712511822,non-biased,non-biased,non-biased,biased,non-biased,non-biased,non-biased,0.6,biased,0.7037676980623059,1488.8450647321824,2.4551236616800356,0.6691678621636443,0.8074991249017917,1538.9358319184414
2895,2895,2895,2895,2895,2895,"The ruling will lead to a tsunami of polarizing court cases and further degradation of Americans' natural rights to free speech, to free association, and to worshipping God as their consciences require.",https://thefederalist.com/2020/06/16/scotuss-transgender-ruling-firebombs-the-constitution/,Federalist,marriage-equality,,Biased,Expresses writer’s opinion,"['tsunami', 'polarizing', 'degradation']",1768.944724402043,1580.542776227966,biased,biased,80.54277622796599,268.944724402043,biased,biased,yes,0.65,1824.0,4.541021175669436,4.046416697002281,3.2691100101444555,5.548226067554228,2288.856175519621,2202.934577195709,2067.9025752561683,2463.825586196232,1.0,biased,biased,biased,biased,biased,biased,biased,0.9,biased,0.8698978620397063,1596.28484790657,9.557196522484144,0.8677173032735471,9.24551483557878,1539.7257993832807
2896,2896,2896,2896,2896,2896,"The safe, heavily researched HPV vaccine remains tragically under-used — and anti-vaccine movies and conferences could make it more so if we’re not careful.",https://www.nbcnews.com/think/opinion/hpv-vaccine-trial-anti-vaxxers-mobilize-against-effective-cancer-prevention-ncna1033161,MSNBC,vaccines,left,Biased,No agreement,['tragically'],1345.338719871221,1531.6313090638578,non-biased,biased,31.63130906385777,154.66128012877903,biased,non-biased,yes,0.55,1774.0,0.9780603925204256,-0.4179173902853011,-0.2315057265484154,1.2756572856013233,1669.9064925758998,1427.4003134030745,1459.783336172408,1721.6043679745342,-0.200473712511822,biased,non-biased,non-biased,biased,non-biased,biased,non-biased,0.4,non-biased,0.7302250935709454,1513.1248915776653,3.5861786495931924,0.6782704765505282,1.1943448534790133,1567.5534429241363
2897,2897,2897,2897,2897,2897,"The same goes for Govs. Gavin Newsom, Andrew Cuomo, Jay Inslee, and every other Wuhan virus Karen issuing diktats from on high.",https://thefederalist.com/2020/09/15/if-hes-elected-biden-will-keep-the-pandemic-going-to-use-its-power/,Federalist,vaccine,,Biased,Expresses writer’s opinion,"['Wuhan', 'virus', 'Karen']",1738.525025825459,1574.6481788122426,biased,biased,74.64817881224258,238.5250258254589,biased,biased,yes,0.65,1824.0,7.290896474595111,4.75866249481332,6.370389592257087,9.504575301486256,2766.558442817812,2326.6643450949546,2606.650018996464,3151.113842507767,0.1996841916587852,biased,biased,biased,biased,biased,biased,biased,0.9,biased,0.9675583888055553,1756.277071347236,13.732188950770224,0.9148931769683896,11.250409743248905,1729.882499995886
2898,2898,2898,2898,2898,2898,The same people who tell you enforcing our immigration laws is impossible because we can’t round up millions of illegal aliens will have no problem whatsoever rounding up millions of defiant gun owners. ,http://feedproxy.google.com/~r/breitbart/~3/MBTkPPu9uSo/,Breitbart,gun control,right,Biased,No agreement,"['illegal', 'aliens', 'defiant']",1784.6801543668846,1688.6802990188528,biased,biased,188.6802990188528,284.6801543668846,biased,biased,yes,0.6,1799.0,7.877323038178842,6.661953307978227,5.647006501852496,9.767588093719995,2868.431171060172,2657.299824140824,2480.985505210529,3196.803844242598,0.1996841916587852,biased,biased,biased,biased,biased,biased,biased,0.85,biased,0.8926951231068823,1703.915976307172,10.531780579042845,0.916046431706545,11.299421120690058,1756.7051190098719
2899,2899,2899,2899,2899,2899,"The Sandy Hook tragedy rocked the United States when a 20-year-old man shot and killed his mother at home and then went on a rampage at the school, also killing himself.",https://www.huffpost.com/entry/alex-jones-infowars-sandy-hook-lawsuit_n_5e0c5105e4b0b2520d1c080a,HuffPost,gun-control,left,Non-biased,Entirely factual,['rocked'],1243.8424094849895,1407.4165253129397,non-biased,non-biased,92.58347468706052,256.15759051501027,non-biased,non-biased,no,0.0,1499.0,-4.493557720202188,-5.487980535512671,-4.89759056286058,-5.629074383983633,719.3890712009734,546.6401346537576,649.2013775712836,522.1296227251847,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.05,non-biased,0.43189444680369865,1457.7141406590065,-9.167471495723165,0.3653396572303434,-12.104686133554289,1296.5039020908653
2900,2900,2900,2900,2900,2900,"The Saudi Ministry of Justice made the announcement on Sunday that women in Saudi Arabia who have been divorced by their husband will now be notified of their new marital status by a text, suggesting the measure ends secret divorces – cases where Saudi men end a marriage without the knowledge of their former spouse.",https://www.breitbart.com/middle-east/2019/01/07/saudi-women-to-be-notified-of-divorce-by-text-message/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,Breitbart,gender,right,Non-biased,Entirely factual,[],1277.616297448254,1417.261535772731,non-biased,non-biased,82.73846422726933,222.383702551746,non-biased,non-biased,no,0.0,1499.0,-5.538729406797074,-4.735757107485668,-4.107617881815403,-4.942370424067726,537.8241527491037,677.3147282339478,786.4336880641787,641.4223189222207,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.05,non-biased,0.4019355051527342,1349.2349288899406,-10.448217757230934,0.41312474102069524,-10.073900826353068,1431.0402511599493
2901,2901,2901,2901,2901,2901,The second case was on whether a person’s claimed sense of “gender identity” allowed them to claim workplace sex-discrimination against their transgender status.,http://feedproxy.google.com/~r/breitbart/~3/r2lZZYe_Q0w/,Breitbart,marriage-equality,,Biased,Somewhat factual but also opinionated,"['claimed', 'identity""', '""gender']",1336.2073620794538,1512.8726812217787,non-biased,biased,12.872681221778748,163.7926379205462,biased,non-biased,no,0.0,1499.0,-2.120222854176751,-3.323063366091493,-3.126314317206228,-1.2359992892796152,1131.6795656103495,922.7247668366476,956.9035773368812,1285.2849316118088,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased,0.0,non-biased,0.6964526441280743,1432.457570678504,2.142404738289988,0.44681542664988944,-8.642103622324367,1377.0625724307963
2902,2902,2902,2902,2902,2902,"The second side is represented by lenders, who – in my view – do little to assess an individual’s ability to repay a student loan. If a student borrows to enroll in a program, limits placed on amounts borrowed are quite high when federal and private loans are combined.",https://www.alternet.org/2020/02/a-college-president-explains-why-student-debt-is-a-disaster/,Alternet,student-debt,left,Non-biased,Expresses writer’s opinion,[],1451.750438324066,1473.9987262139962,non-biased,non-biased,26.00127378600382,48.249561675934046,non-biased,non-biased,yes,0.25,1624.0,-1.2112308388479591,-1.0233229963066883,-1.525504214273532,-2.15348348594986,1289.5876521509138,1322.2305877997214,1234.9927750483398,1125.9016020728786,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.4,non-biased,0.5982030412807356,1407.0746780003637,-2.057770722090515,0.5669290966031825,-3.5374756341148976,1488.3535982822893
2903,2903,2903,2903,2903,2903,"The second thing to note is that it's nonetheless a terrifying development that will almost certainly lead to more violence, especially in light of what promises to be a chaotic but close election, where violent tactics and intimidation could affect the outcome.",https://www.alternet.org/2020/09/the-dark-path-trump-and-his-allies-are-taking-to-defend-right-wing-violence/,Alternet,gun control,left,Biased,Somewhat factual but also opinionated,"['terrifying', 'chaotic']",1596.797670895472,1543.3237847673802,biased,biased,43.323784767380175,96.79767089547204,biased,biased,yes,0.3,1649.0,1.9252997775816827,0.684156167813113,2.4282928527565293,3.206147146878783,1834.458827765313,1618.850099376524,1921.8376745589064,2056.964805623724,0.1996841916587852,biased,biased,biased,biased,biased,biased,biased,0.75,biased,0.7510078801150117,1459.108635222879,4.474643819028509,0.83242842618994,7.745797195583994,1540.7079989554684
2904,2904,2904,2904,2904,2904,The self-flattering conceit that sustains NeverTrump’s criticism is that Trump supporters are participating in a cult of personality. ,https://www.breitbart.com/politics/2017/07/25/plan-emerges-nevertrump-primary-trump-2020/,Breitbart,trump-presidency,right,Biased,Expresses writer’s opinion,"['self-flattering', 'conceit']",1449.8392142251698,1536.9188817763277,non-biased,biased,36.91888177632768,50.160785774830174,biased,non-biased,yes,0.6,1799.0,2.294280195624889,0.6070049182118545,1.272095619059381,3.819162331681151,1898.557291559921,1605.4475545870173,1720.985643124316,2163.4564504567525,1.0,biased,biased,biased,biased,non-biased,biased,biased,0.85,biased,0.844572762598155,1568.2151990456603,8.474547248355494,0.7288806227984045,3.345190540941089,1487.1426152180002
